index,maquina,data
6486,18,2015-09-09
14630,40,2015-11-29
13391,37,2015-07-12
35531,97,2015-12-21
16651,46,2015-06-07
13324,37,2015-05-06
28633,79,2015-02-22
26202,72,2015-07-04
21498,59,2015-08-31
17385,48,2015-06-09
35640,98,2015-04-08
12433,34,2015-11-30
9709,27,2015-06-25
1630,5,2015-06-15
24790,68,2015-08-26
19759,54,2015-12-01
19509,54,2015-03-26
27646,76,2015-06-13
4577,13,2015-06-30
34958,96,2015-05-29
22390,62,2015-02-06
13817,38,2015-09-10
642,2,2015-10-03
35327,97,2015-05-31
29352,81,2015-02-09
23035,63,2015-11-11
36441,100,2015-06-14
11707,32,2015-12-07
32836,90,2015-08-14
10997,30,2015-12-31
12192,34,2015-04-03
36614,100,2015-12-04
31437,86,2015-10-20
1374,4,2015-10-03
36597,100,2015-11-17
27738,76,2015-09-13
9492,26,2015-11-21
6492,18,2015-09-15
35511,97,2015-12-01
26383,72,2016-01-01
33980,93,2015-09-27
21203,58,2015-11-10
28106,77,2015-09-15
19098,53,2015-02-09
19129,53,2015-03-12
27612,76,2015-05-10
4796,14,2015-02-01
22867,63,2015-05-27
13401,37,2015-07-22
6520,18,2015-10-13
24411,67,2015-08-13
13944,39,2015-01-13
7314,20,2015-12-14
22958,63,2015-08-26
17437,48,2015-07-31
16411,45,2015-10-11
29491,81,2015-06-28
23270,64,2015-07-03
29684,82,2015-01-06
31556,87,2015-02-15
27426,75,2015-11-06
5515,16,2015-01-16
17262,48,2015-02-06
5953,17,2015-03-28
36042,99,2015-05-12
16623,46,2015-05-10
26997,74,2015-09-04
21471,59,2015-08-04
4469,13,2015-03-15
14928,41,2015-09-22
4176,12,2015-05-27
517,2,2015-05-31
24443,67,2015-09-14
16619,46,2015-05-06
23434,64,2015-12-14
16345,45,2015-08-06
19548,54,2015-05-04
17469,48,2015-09-01
28447,78,2015-08-21
9057,25,2015-09-13
4150,12,2015-05-01
4035,12,2015-01-07
27302,75,2015-07-05
7811,22,2015-04-21
7843,22,2015-05-22
20477,56,2015-11-16
2969,9,2015-02-09
2612,8,2015-02-18
30111,83,2015-03-08
9428,26,2015-09-18
5440,15,2015-11-04
24242,67,2015-02-25
26755,74,2015-01-05
35427,97,2015-09-08
9812,27,2015-10-06
25345,70,2015-03-02
27582,76,2015-04-10
26994,74,2015-09-01
35248,97,2015-03-13
17667,49,2015-03-17
33191,91,2015-08-02
21833,60,2015-07-31
27015,74,2015-09-22
26490,73,2015-04-16
22478,62,2015-05-05
25270,69,2015-12-18
30010,82,2015-11-28
33375,92,2015-02-01
25205,69,2015-10-14
34344,94,2015-09-25
29423,81,2015-04-21
24566,68,2015-01-14
21043,58,2015-06-03
16820,46,2015-11-23
31224,86,2015-03-21
33423,92,2015-03-21
17633,49,2015-02-11
5295,15,2015-06-13
14440,40,2015-05-23
8280,23,2015-08-01
27402,75,2015-10-13
22786,63,2015-03-07
27887,77,2015-02-08
3031,9,2015-04-12
33840,93,2015-05-10
23942,66,2015-05-03
9731,27,2015-07-17
19032,52,2015-12-06
31131,85,2015-12-19
25840,71,2015-07-08
12813,35,2015-12-13
428,2,2015-03-04
31910,88,2015-02-03
21953,60,2015-11-28
5862,16,2015-12-28
6123,17,2015-09-13
15170,42,2015-05-21
5521,16,2015-01-22
17938,49,2015-12-12
18104,50,2015-05-26
36542,100,2015-09-23
7254,20,2015-10-15
34669,95,2015-08-14
17154,47,2015-10-22
30167,83,2015-05-03
30844,85,2015-03-07
28484,78,2015-09-27
14176,39,2015-09-02
25760,71,2015-04-19
9450,26,2015-10-10
32516,89,2015-09-29
11719,32,2015-12-19
22702,62,2015-12-15
14497,40,2015-07-19
35933,99,2015-01-23
20551,57,2015-01-28
4998,14,2015-08-22
1562,5,2015-04-08
15778,44,2015-01-17
32299,89,2015-02-24
13592,38,2015-01-28
14139,39,2015-07-27
11776,33,2015-02-12
2528,7,2015-11-27
19991,55,2015-07-20
14690,41,2015-01-27
34395,94,2015-11-15
16970,47,2015-04-21
3990,11,2015-11-24
16915,47,2015-02-25
17611,49,2015-01-20
2177,6,2015-12-13
13268,37,2015-03-11
6769,19,2015-06-18
26344,72,2015-11-23
18475,51,2015-05-31
11003,31,2015-01-05
21162,58,2015-09-30
5981,17,2015-04-24
22615,62,2015-09-19
496,2,2015-05-10
820,3,2015-03-29
29429,81,2015-04-27
11791,33,2015-02-27
6243,18,2015-01-09
1990,6,2015-06-09
18683,51,2015-12-25
15873,44,2015-04-22
1397,4,2015-10-26
1729,5,2015-09-22
14620,40,2015-11-19
29422,81,2015-04-20
27215,75,2015-04-09
5277,15,2015-05-26
24162,66,2015-12-08
33172,91,2015-07-14
20629,57,2015-04-16
34924,96,2015-04-25
4170,12,2015-05-21
9533,26,2016-01-01
22480,62,2015-05-07
30005,82,2015-11-23
11392,32,2015-01-27
7376,21,2015-02-13
8993,25,2015-07-12
19370,53,2015-11-08
20049,55,2015-09-16
11231,31,2015-08-21
6238,18,2015-01-04
36055,99,2015-05-25
26355,72,2015-12-04
14134,39,2015-07-22
6577,18,2015-12-09
1012,3,2015-10-07
17690,49,2015-04-09
28790,79,2015-07-29
723,2,2015-12-23
9772,27,2015-08-27
31768,87,2015-09-15
11284,31,2015-10-13
14062,39,2015-05-11
36388,100,2015-04-22
27073,74,2015-11-19
2784,8,2015-08-09
15530,43,2015-05-15
9381,26,2015-08-02
2336,7,2015-05-19
32946,90,2015-12-01
4865,14,2015-04-11
11032,31,2015-02-03
14339,40,2015-02-11
26543,73,2015-06-08
30505,84,2015-04-03
15784,44,2015-01-23
10395,29,2015-05-10
13965,39,2015-02-03
961,3,2015-08-17
1722,5,2015-09-15
27046,74,2015-10-23
29859,82,2015-06-30
11043,31,2015-02-14
30045,83,2015-01-01
16066,44,2015-11-01
35656,98,2015-04-24
20445,56,2015-10-15
20847,57,2015-11-20
21831,60,2015-07-29
26073,72,2015-02-25
11888,33,2015-06-04
26343,72,2015-11-22
22995,63,2015-10-02
27060,74,2015-11-06
3726,11,2015-03-06
25320,70,2015-02-05
786,3,2015-02-23
11373,32,2015-01-08
21049,58,2015-06-09
8523,24,2015-03-31
22778,63,2015-02-27
25952,71,2015-10-28
17442,48,2015-08-05
34777,95,2015-11-30
4427,13,2015-02-01
11372,32,2015-01-07
7623,21,2015-10-17
5144,15,2015-01-14
12033,33,2015-10-27
11763,33,2015-01-31
14421,40,2015-05-04
23229,64,2015-05-23
2227,7,2015-01-30
17264,48,2015-02-08
3830,11,2015-06-17
1233,4,2015-05-15
31429,86,2015-10-12
35501,97,2015-11-21
19576,54,2015-06-01
980,3,2015-09-05
4961,14,2015-07-16
30401,83,2015-12-22
1231,4,2015-05-13
32566,89,2015-11-18
35380,97,2015-07-23
11227,31,2015-08-17
13512,37,2015-11-10
5851,16,2015-12-17
8620,24,2015-07-06
444,2,2015-03-19
671,2,2015-11-01
24511,67,2015-11-21
5680,16,2015-06-30
5719,16,2015-08-07
26078,72,2015-03-02
34813,96,2015-01-04
21013,58,2015-05-04
27514,76,2015-02-01
21962,60,2015-12-07
16250,45,2015-05-03
28849,79,2015-09-26
14053,39,2015-05-02
16424,45,2015-10-24
25446,70,2015-06-11
3289,9,2015-12-26
3800,11,2015-05-18
28943,79,2015-12-29
32361,89,2015-04-27
1406,4,2015-11-04
23621,65,2015-06-18
24074,66,2015-09-11
35653,98,2015-04-21
12431,34,2015-11-28
25322,70,2015-02-07
6965,19,2015-12-31
19016,52,2015-11-20
36126,99,2015-08-04
24826,68,2015-10-01
3820,11,2015-06-07
8938,25,2015-05-19
35713,98,2015-06-19
21668,60,2015-02-16
27984,77,2015-05-16
23888,66,2015-03-10
12737,35,2015-09-28
1835,6,2015-01-05
23778,65,2015-11-21
15457,43,2015-03-03
31190,86,2015-02-15
33646,92,2015-10-29
31524,87,2015-01-14
9967,28,2015-03-09
27912,77,2015-03-05
5267,15,2015-05-16
27818,76,2015-12-02
3844,11,2015-07-01
12879,36,2015-02-16
12675,35,2015-07-29
21811,60,2015-07-09
21692,60,2015-03-12
9236,26,2015-03-10
34696,95,2015-09-10
32648,90,2015-02-07
21643,60,2015-01-22
26881,74,2015-05-11
26515,73,2015-05-11
2615,8,2015-02-21
12745,35,2015-10-06
34403,94,2015-11-22
33625,92,2015-10-08
15593,43,2015-07-17
14595,40,2015-10-25
19901,55,2015-04-21
20571,57,2015-02-17
30591,84,2015-06-28
13280,37,2015-03-23
1843,6,2015-01-13
35283,97,2015-04-17
25135,69,2015-08-05
26228,72,2015-07-30
899,3,2015-06-16
19512,54,2015-03-29
18793,52,2015-04-12
19404,53,2015-12-12
29697,82,2015-01-19
6691,19,2015-04-01
28199,77,2015-12-17
20564,57,2015-02-10
11253,31,2015-09-12
730,2,2015-12-30
2280,7,2015-03-24
4331,12,2015-10-29
25515,70,2015-08-19
17550,48,2015-11-21
30877,85,2015-04-09
35455,97,2015-10-06
11777,33,2015-02-13
6015,17,2015-05-28
8192,23,2015-05-05
36384,100,2015-04-18
35377,97,2015-07-20
6336,18,2015-04-12
28043,77,2015-07-14
30677,84,2015-09-22
29478,81,2015-06-15
3251,9,2015-11-18
16459,45,2015-11-28
24954,69,2015-02-05
29568,81,2015-09-13
3959,11,2015-10-24
19629,54,2015-07-24
28171,77,2015-11-19
28091,77,2015-08-31
29928,82,2015-09-07
35722,98,2015-06-28
17669,49,2015-03-19
21732,60,2015-04-21
33789,93,2015-03-20
6025,17,2015-06-07
23260,64,2015-06-23
21852,60,2015-08-19
28104,77,2015-09-13
12241,34,2015-05-22
18834,52,2015-05-23
17896,49,2015-10-31
1839,6,2015-01-09
31601,87,2015-04-01
5331,15,2015-07-19
13697,38,2015-05-13
5775,16,2015-10-02
11647,32,2015-10-08
19377,53,2015-11-15
36008,99,2015-04-08
1150,4,2015-02-21
16048,44,2015-10-14
15089,42,2015-03-01
12163,34,2015-03-05
4766,14,2015-01-02
20954,58,2015-03-06
28309,78,2015-04-05
23838,66,2015-01-19
29331,81,2015-01-19
22297,61,2015-11-06
2418,7,2015-08-09
29133,80,2015-07-06
13126,36,2015-10-21
9148,25,2015-12-13
11658,32,2015-10-19
23954,66,2015-05-15
18660,51,2015-12-02
23331,64,2015-09-02
16853,46,2015-12-26
36240,99,2015-11-26
365,1,2016-01-01
23860,66,2015-02-10
14743,41,2015-03-21
30626,84,2015-08-02
30577,84,2015-06-14
7692,21,2015-12-25
1191,4,2015-04-03
19602,54,2015-06-27
11203,31,2015-07-24
13351,37,2015-06-02
2470,7,2015-09-30
25528,70,2015-09-01
1700,5,2015-08-24
14211,39,2015-10-07
29315,81,2015-01-03
22138,61,2015-05-31
17367,48,2015-05-22
28125,77,2015-10-04
12128,34,2015-01-29
9080,25,2015-10-06
17758,49,2015-06-16
32108,88,2015-08-20
7132,20,2015-06-15
24651,68,2015-04-09
23459,65,2015-01-07
10364,29,2015-04-09
11895,33,2015-06-11
14217,39,2015-10-13
24520,67,2015-11-30
3933,11,2015-09-28
27690,76,2015-07-27
27603,76,2015-05-01
8019,22,2015-11-14
20242,56,2015-03-27
17748,49,2015-06-06
8685,24,2015-09-09
30077,83,2015-02-02
35971,99,2015-03-02
31558,87,2015-02-17
20051,55,2015-09-18
14674,41,2015-01-11
12454,34,2015-12-21
32821,90,2015-07-30
14335,40,2015-02-07
12396,34,2015-10-24
9721,27,2015-07-07
21346,59,2015-04-01
28411,78,2015-07-16
17792,49,2015-07-20
10990,30,2015-12-24
27886,77,2015-02-07
13132,36,2015-10-27
4389,12,2015-12-26
13716,38,2015-06-01
4211,12,2015-07-01
8258,23,2015-07-10
22277,61,2015-10-17
12651,35,2015-07-05
29943,82,2015-09-22
26302,72,2015-10-12
1827,5,2015-12-29
35624,98,2015-03-23
7262,20,2015-10-23
21664,60,2015-02-12
6773,19,2015-06-22
25803,71,2015-06-01
3832,11,2015-06-19
2896,8,2015-11-29
16934,47,2015-03-16
34993,96,2015-07-03
17962,50,2015-01-04
8044,22,2015-12-09
7588,21,2015-09-12
12330,34,2015-08-19
11928,33,2015-07-14
18280,50,2015-11-18
16717,46,2015-08-12
19913,55,2015-05-03
35636,98,2015-04-04
7100,20,2015-05-14
27092,74,2015-12-08
34423,94,2015-12-12
36562,100,2015-10-13
26740,73,2015-12-22
12258,34,2015-06-08
7384,21,2015-02-21
8995,25,2015-07-14
29930,82,2015-09-09
27460,75,2015-12-10
13459,37,2015-09-18
33293,91,2015-11-12
31122,85,2015-12-10
30014,82,2015-12-02
33726,93,2015-01-16
28754,79,2015-06-23
14409,40,2015-04-22
35529,97,2015-12-19
4727,13,2015-11-26
5339,15,2015-07-27
32369,89,2015-05-05
31581,87,2015-03-12
25186,69,2015-09-25
19867,55,2015-03-18
26748,73,2015-12-30
24041,66,2015-08-09
9997,28,2015-04-08
10649,30,2015-01-18
5578,16,2015-03-20
17710,49,2015-04-29
3447,10,2015-06-01
27457,75,2015-12-07
3363,10,2015-03-09
23946,66,2015-05-07
15949,44,2015-07-07
9878,27,2015-12-11
27450,75,2015-11-30
31311,86,2015-06-16
4120,12,2015-04-01
14241,39,2015-11-06
15941,44,2015-06-29
5073,14,2015-11-05
4660,13,2015-09-20
6436,18,2015-07-21
31960,88,2015-03-25
1309,4,2015-07-30
17418,48,2015-07-12
8367,23,2015-10-27
17508,48,2015-10-10
17822,49,2015-08-19
5845,16,2015-12-11
10907,30,2015-10-02
35634,98,2015-04-02
36243,99,2015-11-29
19446,54,2015-01-22
3218,9,2015-10-16
26286,72,2015-09-26
5545,16,2015-02-15
26682,73,2015-10-25
35735,98,2015-07-10
10643,30,2015-01-12
31375,86,2015-08-19
29067,80,2015-05-01
599,2,2015-08-21
36626,100,2015-12-16
7853,22,2015-06-01
21580,59,2015-11-21
29549,81,2015-08-25
32134,88,2015-09-14
27291,75,2015-06-24
24642,68,2015-03-31
22645,62,2015-10-19
20762,57,2015-08-27
30851,85,2015-03-14
13313,37,2015-04-25
12914,36,2015-03-23
25206,69,2015-10-15
25932,71,2015-10-08
14647,40,2015-12-16
18936,52,2015-09-02
15299,42,2015-09-27
4391,12,2015-12-28
34737,95,2015-10-21
18652,51,2015-11-24
10516,29,2015-09-08
23231,64,2015-05-25
30365,83,2015-11-16
9207,26,2015-02-09
18557,51,2015-08-21
17354,48,2015-05-09
22500,62,2015-05-27
14593,40,2015-10-23
3660,10,2015-12-31
18605,51,2015-10-08
25063,69,2015-05-25
34090,94,2015-01-14
35310,97,2015-05-14
23713,65,2015-09-17
68,1,2015-03-10
11407,32,2015-02-11
7462,21,2015-05-10
15902,44,2015-05-21
6919,19,2015-11-15
29407,81,2015-04-05
23943,66,2015-05-04
14438,40,2015-05-21
16638,46,2015-05-25
10472,29,2015-07-26
24193,67,2015-01-07
8132,23,2015-03-06
25447,70,2015-06-12
30780,85,2015-01-02
23201,64,2015-04-25
5989,17,2015-05-02
24230,67,2015-02-13
13365,37,2015-06-16
9711,27,2015-06-27
7908,22,2015-07-26
14189,39,2015-09-15
27331,75,2015-08-03
24699,68,2015-05-27
7972,22,2015-09-28
9377,26,2015-07-29
34892,96,2015-03-24
15801,44,2015-02-09
10019,28,2015-04-30
9424,26,2015-09-14
23170,64,2015-03-25
11543,32,2015-06-26
35897,98,2015-12-19
32662,90,2015-02-21
9394,26,2015-08-15
25538,70,2015-09-11
8365,23,2015-10-25
18230,50,2015-09-29
1533,5,2015-03-10
14559,40,2015-09-19
28532,78,2015-11-14
35707,98,2015-06-13
4317,12,2015-10-15
16890,47,2015-01-31
11273,31,2015-10-02
19488,54,2015-03-05
21549,59,2015-10-21
15641,43,2015-09-03
1200,4,2015-04-12
15650,43,2015-09-12
29746,82,2015-03-09
6091,17,2015-08-12
34541,95,2015-04-08
16474,45,2015-12-13
12316,34,2015-08-05
24609,68,2015-02-26
30605,84,2015-07-12
34030,93,2015-11-16
3695,11,2015-02-03
3616,10,2015-11-17
19676,54,2015-09-09
27930,77,2015-03-23
13617,38,2015-02-22
13088,36,2015-09-13
14936,41,2015-09-30
18111,50,2015-06-02
14462,40,2015-06-14
263,1,2015-09-21
24412,67,2015-08-14
31781,87,2015-09-28
33299,91,2015-11-18
5089,14,2015-11-21
5414,15,2015-10-10
20110,55,2015-11-16
27724,76,2015-08-30
35987,99,2015-03-18
26592,73,2015-07-27
20799,57,2015-10-03
10287,29,2015-01-22
35123,96,2015-11-10
18281,50,2015-11-19
36370,100,2015-04-04
30747,84,2015-12-01
26081,72,2015-03-05
15330,42,2015-10-28
36278,100,2015-01-02
8453,24,2015-01-20
18565,51,2015-08-29
18228,50,2015-09-27
23655,65,2015-07-22
12260,34,2015-06-10
3978,11,2015-11-12
5281,15,2015-05-30
20848,57,2015-11-21
28724,79,2015-05-24
33189,91,2015-07-31
30133,83,2015-03-30
7041,20,2015-03-16
13441,37,2015-08-31
11656,32,2015-10-17
35120,96,2015-11-07
24697,68,2015-05-25
15466,43,2015-03-12
10198,28,2015-10-26
8289,23,2015-08-10
13269,37,2015-03-12
28147,77,2015-10-26
26402,73,2015-01-18
36119,99,2015-07-28
17529,48,2015-10-31
20845,57,2015-11-18
1147,4,2015-02-18
21122,58,2015-08-21
11933,33,2015-07-19
2606,8,2015-02-12
19840,55,2015-02-19
35247,97,2015-03-12
13699,38,2015-05-15
22495,62,2015-05-22
9917,28,2015-01-18
33857,93,2015-05-27
4263,12,2015-08-22
13557,37,2015-12-25
21566,59,2015-11-07
9768,27,2015-08-23
16463,45,2015-12-02
862,3,2015-05-10
17275,48,2015-02-19
33550,92,2015-07-25
17736,49,2015-05-25
16441,45,2015-11-10
22897,63,2015-06-26
23811,65,2015-12-24
17734,49,2015-05-23
9542,27,2015-01-09
20366,56,2015-07-29
17128,47,2015-09-26
2069,6,2015-08-27
35588,98,2015-02-15
18817,52,2015-05-06
22935,63,2015-08-03
13308,37,2015-04-20
11356,31,2015-12-23
4724,13,2015-11-23
25755,71,2015-04-14
21752,60,2015-05-11
24600,68,2015-02-17
12366,34,2015-09-24
20916,58,2015-01-27
20646,57,2015-05-03
7080,20,2015-04-24
32782,90,2015-06-21
17411,48,2015-07-05
24919,69,2015-01-01
14010,39,2015-03-20
11106,31,2015-04-18
10108,28,2015-07-28
1413,4,2015-11-11
25183,69,2015-09-22
16866,47,2015-01-07
6251,18,2015-01-17
29291,80,2015-12-11
15348,42,2015-11-15
2108,6,2015-10-05
24523,67,2015-12-03
28541,78,2015-11-23
33666,92,2015-11-18
655,2,2015-10-16
12109,34,2015-01-10
35091,96,2015-10-09
1896,6,2015-03-07
27292,75,2015-06-25
4038,12,2015-01-09
20035,55,2015-09-02
8376,23,2015-11-05
21128,58,2015-08-27
19208,53,2015-05-30
14221,39,2015-10-17
27628,76,2015-05-26
15155,42,2015-05-06
9283,26,2015-04-26
28145,77,2015-10-24
16191,45,2015-03-05
12934,36,2015-04-12
19239,53,2015-06-30
2753,8,2015-07-09
6830,19,2015-08-18
25014,69,2015-04-06
15131,42,2015-04-12
2101,6,2015-09-28
22773,63,2015-02-22
30356,83,2015-11-07
16261,45,2015-05-14
27684,76,2015-07-21
23078,63,2015-12-24
29278,80,2015-11-28
11040,31,2015-02-11
2713,8,2015-05-30
33880,93,2015-06-19
14979,41,2015-11-12
27607,76,2015-05-05
22642,62,2015-10-16
7167,20,2015-07-20
7507,21,2015-06-24
21015,58,2015-05-06
24417,67,2015-08-19
36342,100,2015-03-07
9325,26,2015-06-07
7728,22,2015-01-29
12984,36,2015-06-01
7554,21,2015-08-09
3497,10,2015-07-21
9076,25,2015-10-02
2799,8,2015-08-24
19112,53,2015-02-23
26184,72,2015-06-16
9129,25,2015-11-24
24032,66,2015-07-31
26686,73,2015-10-29
27884,77,2015-02-05
6835,19,2015-08-23
1446,4,2015-12-14
8338,23,2015-09-28
10446,29,2015-06-30
17152,47,2015-10-20
2093,6,2015-09-20
2565,8,2015-01-02
17234,48,2015-01-09
26077,72,2015-03-01
6990,20,2015-01-24
30574,84,2015-06-11
26114,72,2015-04-07
30722,84,2015-11-06
31229,86,2015-03-26
25619,70,2015-12-01
5296,15,2015-06-14
11103,31,2015-04-15
6561,18,2015-11-23
13118,36,2015-10-13
9346,26,2015-06-28
1571,5,2015-04-17
36286,100,2015-01-10
8739,24,2015-11-02
8207,23,2015-05-20
13515,37,2015-11-13
12961,36,2015-05-09
25181,69,2015-09-20
21268,59,2015-01-13
5928,17,2015-03-03
17852,49,2015-09-17
22337,61,2015-12-16
8251,23,2015-07-03
29530,81,2015-08-06
933,3,2015-07-20
11014,31,2015-01-16
871,3,2015-05-19
30595,84,2015-07-02
26715,73,2015-11-27
33779,93,2015-03-10
3867,11,2015-07-24
22756,63,2015-02-05
30627,84,2015-08-03
14384,40,2015-03-28
35164,96,2015-12-21
10453,29,2015-07-07
2607,8,2015-02-13
26873,74,2015-05-03
16490,45,2015-12-29
27378,75,2015-09-19
6067,17,2015-07-19
21710,60,2015-03-30
12719,35,2015-09-11
31188,86,2015-02-13
1208,4,2015-04-20
28167,77,2015-11-15
21893,60,2015-09-29
31668,87,2015-06-07
1583,5,2015-04-29
13946,39,2015-01-15
1261,4,2015-06-12
22058,61,2015-03-12
2293,7,2015-04-06
3775,11,2015-04-23
46,1,2015-02-16
21411,59,2015-06-05
18729,52,2015-02-07
27256,75,2015-05-20
551,2,2015-07-04
15128,42,2015-04-09
33568,92,2015-08-12
28629,79,2015-02-18
30341,83,2015-10-23
3143,9,2015-08-02
26156,72,2015-05-19
11950,33,2015-08-05
2136,6,2015-11-02
23728,65,2015-10-02
22643,62,2015-10-17
26460,73,2015-03-17
26036,72,2015-01-19
139,1,2015-05-20
9387,26,2015-08-08
11939,33,2015-07-25
31698,87,2015-07-07
27735,76,2015-09-10
26454,73,2015-03-11
23674,65,2015-08-10
26966,74,2015-08-04
18126,50,2015-06-17
2461,7,2015-09-21
17629,49,2015-02-07
27497,76,2015-01-15
20088,55,2015-10-25
24693,68,2015-05-21
5173,15,2015-02-11
33533,92,2015-07-08
33073,91,2015-04-06
34005,93,2015-10-22
30160,83,2015-04-26
9888,27,2015-12-21
13195,36,2015-12-29
4677,13,2015-10-07
4590,13,2015-07-13
15749,43,2015-12-20
26872,74,2015-05-02
4978,14,2015-08-02
33291,91,2015-11-10
28889,79,2015-11-05
10716,30,2015-03-26
34389,94,2015-11-09
23333,64,2015-09-04
3236,9,2015-11-03
28940,79,2015-12-26
21626,60,2015-01-05
28153,77,2015-11-01
24831,68,2015-10-06
10616,29,2015-12-17
14377,40,2015-03-21
59,1,2015-03-01
6755,19,2015-06-04
22197,61,2015-07-29
17777,49,2015-07-05
16789,46,2015-10-23
11555,32,2015-07-08
18220,50,2015-09-19
17543,48,2015-11-14
5216,15,2015-03-26
8334,23,2015-09-24
3680,11,2015-01-19
1263,4,2015-06-14
6931,19,2015-11-27
2978,9,2015-02-18
27179,75,2015-03-04
4982,14,2015-08-06
2053,6,2015-08-11
24178,66,2015-12-24
1883,6,2015-02-22
16877,47,2015-01-18
12079,33,2015-12-12
7926,22,2015-08-13
6856,19,2015-09-13
719,2,2015-12-19
23758,65,2015-11-01
8455,24,2015-01-22
8628,24,2015-07-14
30559,84,2015-05-27
12619,35,2015-06-03
382,2,2015-01-17
4266,12,2015-08-25
16918,47,2015-02-28
8919,25,2015-04-30
1258,4,2015-06-09
22612,62,2015-09-16
24264,67,2015-03-19
5530,16,2015-01-31
22220,61,2015-08-21
27384,75,2015-09-25
1939,6,2015-04-19
31103,85,2015-11-21
28580,78,2016-01-01
7537,21,2015-07-24
27866,77,2015-01-18
3970,11,2015-11-04
36625,100,2015-12-15
129,1,2015-05-10
1281,4,2015-07-02
35911,99,2015-01-01
12461,34,2015-12-28
4644,13,2015-09-04
33680,92,2015-12-02
27023,74,2015-09-30
22019,61,2015-02-01
28892,79,2015-11-08
237,1,2015-08-26
24877,68,2015-11-21
34715,95,2015-09-29
33037,91,2015-03-01
14212,39,2015-10-08
21296,59,2015-02-10
29726,82,2015-02-17
31745,87,2015-08-23
20020,55,2015-08-18
4,1,2015-01-05
23083,63,2015-12-29
15555,43,2015-06-09
12539,35,2015-03-15
25948,71,2015-10-24
3032,9,2015-04-13
14569,40,2015-09-29
28684,79,2015-04-14
33216,91,2015-08-27
22932,63,2015-07-31
30293,83,2015-09-05
30873,85,2015-04-05
16063,44,2015-10-29
33807,93,2015-04-07
23287,64,2015-07-20
23435,64,2015-12-15
17146,47,2015-10-14
33881,93,2015-06-20
6075,17,2015-07-27
13913,38,2015-12-14
15645,43,2015-09-07
17703,49,2015-04-22
13146,36,2015-11-10
3452,10,2015-06-06
12477,35,2015-01-12
19709,54,2015-10-12
1023,3,2015-10-18
13003,36,2015-06-20
29269,80,2015-11-19
15685,43,2015-10-17
16031,44,2015-09-27
9342,26,2015-06-24
1182,4,2015-03-25
20287,56,2015-05-11
35073,96,2015-09-21
11397,32,2015-02-01
29299,80,2015-12-19
23932,66,2015-04-23
5033,14,2015-09-26
148,1,2015-05-29
17461,48,2015-08-24
26704,73,2015-11-16
29403,81,2015-04-01
33648,92,2015-10-31
23464,65,2015-01-12
15481,43,2015-03-27
12360,34,2015-09-18
4370,12,2015-12-07
2651,8,2015-03-29
9194,26,2015-01-27
7448,21,2015-04-26
19385,53,2015-11-23
32360,89,2015-04-26
2129,6,2015-10-26
6924,19,2015-11-20
27794,76,2015-11-08
9901,28,2015-01-02
8710,24,2015-10-04
29884,82,2015-07-25
26197,72,2015-06-29
22061,61,2015-03-15
7681,21,2015-12-14
11560,32,2015-07-13
14434,40,2015-05-17
24629,68,2015-03-18
13248,37,2015-02-19
393,2,2015-01-28
3211,9,2015-10-09
36148,99,2015-08-26
19841,55,2015-02-20
7106,20,2015-05-20
8392,23,2015-11-21
36041,99,2015-05-11
13568,38,2015-01-04
30828,85,2015-02-19
26320,72,2015-10-30
25580,70,2015-10-23
4015,11,2015-12-19
21636,60,2015-01-15
21286,59,2015-01-31
20034,55,2015-09-01
17499,48,2015-10-01
30618,84,2015-07-25
1032,3,2015-10-27
32236,88,2015-12-24
10160,28,2015-09-18
2643,8,2015-03-21
22562,62,2015-07-28
21425,59,2015-06-19
29354,81,2015-02-11
8023,22,2015-11-18
34105,94,2015-01-29
3597,10,2015-10-29
20360,56,2015-07-23
28611,79,2015-01-31
6149,17,2015-10-09
16839,46,2015-12-12
14340,40,2015-02-12
23591,65,2015-05-19
798,3,2015-03-07
24678,68,2015-05-06
26650,73,2015-09-23
20754,57,2015-08-19
34678,95,2015-08-23
7986,22,2015-10-12
33577,92,2015-08-21
34677,95,2015-08-22
10534,29,2015-09-26
35612,98,2015-03-11
29940,82,2015-09-19
17019,47,2015-06-09
25421,70,2015-05-17
32792,90,2015-07-01
23263,64,2015-06-26
35456,97,2015-10-07
26665,73,2015-10-08
13562,37,2015-12-30
23373,64,2015-10-14
31507,86,2015-12-29
