index,maquina,data,falha
24304,67,2015-04-28,ok
15412,43,2015-01-17,ok
32968,90,2015-12-23,ok
3043,9,2015-04-24,ok
15198,42,2015-06-18,ok
29948,82,2015-09-27,ok
15337,42,2015-11-04,ok
3537,10,2015-08-30,ok
27625,76,2015-05-23,ok
23972,66,2015-06-01,ok
4968,14,2015-07-23,ok
27479,75,2015-12-29,ok
13999,39,2015-03-09,ok
5143,15,2015-01-13,ok
11113,31,2015-04-25,ok
29633,81,2015-11-17,ok
34304,94,2015-08-16,ok
8893,25,2015-04-04,ok
25202,69,2015-10-11,ok
11398,32,2015-02-02,ok
26814,74,2015-03-05,ok
14910,41,2015-09-04,ok
21114,58,2015-08-13,ok
15925,44,2015-06-13,ok
3697,11,2015-02-05,ok
12279,34,2015-06-29,ok
25402,70,2015-04-28,ok
25006,69,2015-03-29,ok
20513,56,2015-12-22,ok
5893,17,2015-01-27,ok
3239,9,2015-11-06,ok
28903,79,2015-11-19,ok
23566,65,2015-04-24,ok
2635,8,2015-03-13,ok
8387,23,2015-11-16,comp3
23515,65,2015-03-04,ok
20060,55,2015-09-27,ok
12793,35,2015-11-23,ok
31571,87,2015-03-02,ok
7401,21,2015-03-10,ok
4386,12,2015-12-23,ok
31897,88,2015-01-21,ok
15051,42,2015-01-22,ok
29381,81,2015-03-10,ok
33059,91,2015-03-23,ok
14386,40,2015-03-30,ok
6326,18,2015-04-02,ok
11471,32,2015-04-16,ok
8654,24,2015-08-09,ok
31733,87,2015-08-11,ok
15863,44,2015-04-12,ok
1062,3,2015-11-26,ok
35654,98,2015-04-22,ok
20410,56,2015-09-11,ok
33551,92,2015-07-26,ok
24605,68,2015-02-22,ok
8936,25,2015-05-17,ok
9475,26,2015-11-04,ok
14317,40,2015-01-20,ok
28602,79,2015-01-22,ok
32471,89,2015-08-15,ok
6180,17,2015-11-08,ok
26467,73,2015-03-24,ok
33098,91,2015-05-01,ok
19410,53,2015-12-18,ok
27360,75,2015-09-01,ok
16008,44,2015-09-04,ok
19224,53,2015-06-15,ok
17196,47,2015-12-03,ok
9390,26,2015-08-11,ok
21435,59,2015-06-29,ok
5132,15,2015-01-02,ok
19407,53,2015-12-15,ok
16077,44,2015-11-12,ok
14842,41,2015-06-28,ok
12814,35,2015-12-14,ok
13424,37,2015-08-14,ok
25126,69,2015-07-27,ok
30336,83,2015-10-18,ok
14919,41,2015-09-13,ok
32991,91,2015-01-14,ok
35772,98,2015-08-16,ok
11177,31,2015-06-28,ok
7018,20,2015-02-21,ok
19087,53,2015-01-29,ok
10552,29,2015-10-14,ok
22284,61,2015-10-24,ok
5944,17,2015-03-19,ok
32841,90,2015-08-18,comp1
10327,29,2015-03-03,comp1
1796,5,2015-11-28,ok
16086,44,2015-11-21,ok
21759,60,2015-05-18,ok
20166,56,2015-01-10,ok
27163,75,2015-02-16,ok
3312,10,2015-01-17,ok
20187,56,2015-01-31,ok
240,1,2015-08-29,ok
19690,54,2015-09-23,ok
29000,80,2015-02-23,ok
7037,20,2015-03-12,ok
4611,13,2015-08-03,ok
7575,21,2015-08-30,ok
4716,13,2015-11-15,ok
28103,77,2015-09-12,ok
4017,11,2015-12-21,ok
22029,61,2015-02-11,ok
16305,45,2015-06-27,ok
17147,47,2015-10-15,ok
34065,93,2015-12-21,ok
18634,51,2015-11-06,ok
12912,36,2015-03-21,ok
22049,61,2015-03-03,ok
11313,31,2015-11-11,ok
20072,55,2015-10-09,ok
7246,20,2015-10-07,ok
6360,18,2015-05-06,ok
5119,14,2015-12-21,ok
18286,50,2015-11-24,ok
228,1,2015-08-17,ok
12924,36,2015-04-02,ok
8706,24,2015-09-30,ok
7735,22,2015-02-05,ok
30431,84,2015-01-19,ok
4237,12,2015-07-27,ok
27691,76,2015-07-28,ok
30504,84,2015-04-02,ok
19435,54,2015-01-11,ok
11182,31,2015-07-03,ok
19553,54,2015-05-09,ok
10220,28,2015-11-17,ok
1934,6,2015-04-14,ok
30995,85,2015-08-05,ok
3099,9,2015-06-19,ok
3994,11,2015-11-28,ok
6255,18,2015-01-21,ok
15714,43,2015-11-15,ok
31078,85,2015-10-27,ok
21418,59,2015-06-12,ok
27720,76,2015-08-26,ok
24549,67,2015-12-29,ok
35788,98,2015-09-01,ok
16158,45,2015-01-31,ok
15522,43,2015-05-07,ok
26070,72,2015-02-22,ok
18635,51,2015-11-07,ok
6406,18,2015-06-21,ok
33019,91,2015-02-11,ok
21343,59,2015-03-29,ok
34173,94,2015-04-07,ok
21483,59,2015-08-16,ok
25328,70,2015-02-13,ok
4857,14,2015-04-03,ok
6182,17,2015-11-10,ok
12172,34,2015-03-14,ok
5882,17,2015-01-16,comp3
21871,60,2015-09-07,ok
15066,42,2015-02-06,ok
35598,98,2015-02-25,ok
33480,92,2015-05-16,ok
11022,31,2015-01-24,ok
31651,87,2015-05-21,ok
26273,72,2015-09-13,ok
19607,54,2015-07-02,ok
35302,97,2015-05-06,ok
21592,59,2015-12-03,ok
31182,86,2015-02-07,ok
12014,33,2015-10-08,ok
21772,60,2015-05-31,ok
4014,11,2015-12-18,ok
8434,24,2015-01-01,ok
19785,54,2015-12-27,ok
17043,47,2015-07-03,ok
16901,47,2015-02-11,ok
30026,82,2015-12-14,ok
20482,56,2015-11-21,ok
28098,77,2015-09-07,ok
19455,54,2015-01-31,ok
21621,59,2016-01-01,ok
28212,77,2015-12-30,ok
33689,92,2015-12-11,ok
24070,66,2015-09-07,ok
32314,89,2015-03-11,ok
32900,90,2015-10-16,ok
23928,66,2015-04-19,ok
7371,21,2015-02-08,ok
29869,82,2015-07-10,ok
11467,32,2015-04-12,ok
25387,70,2015-04-13,ok
22204,61,2015-08-05,ok
20519,56,2015-12-28,ok
21900,60,2015-10-06,ok
34747,95,2015-10-31,ok
1352,4,2015-09-11,ok
26453,73,2015-03-10,ok
19997,55,2015-07-26,ok
6030,17,2015-06-12,ok
6987,20,2015-01-21,ok
34570,95,2015-05-07,ok
34973,96,2015-06-13,ok
28110,77,2015-09-19,ok
3584,10,2015-10-16,ok
27245,75,2015-05-09,ok
17470,48,2015-09-02,ok
4206,12,2015-06-26,ok
9220,26,2015-02-22,ok
3790,11,2015-05-08,ok
21164,58,2015-10-02,ok
16288,45,2015-06-10,ok
33182,91,2015-07-24,ok
33207,91,2015-08-18,ok
36031,99,2015-05-01,ok
748,3,2015-01-16,ok
1445,4,2015-12-13,ok
21609,59,2015-12-20,ok
22455,62,2015-04-12,ok
987,3,2015-09-12,ok
21000,58,2015-04-21,ok
19880,55,2015-03-31,ok
13843,38,2015-10-06,ok
30972,85,2015-07-13,ok
25761,71,2015-04-20,ok
13819,38,2015-09-12,ok
9039,25,2015-08-26,ok
17330,48,2015-04-15,ok
11514,32,2015-05-29,ok
22969,63,2015-09-06,ok
788,3,2015-02-25,ok
27737,76,2015-09-12,ok
19793,55,2015-01-03,ok
17221,47,2015-12-28,ok
25172,69,2015-09-11,ok
3729,11,2015-03-09,ok
33945,93,2015-08-23,ok
36592,100,2015-11-12,ok
2610,8,2015-02-16,ok
2815,8,2015-09-09,ok
21073,58,2015-07-03,ok
1966,6,2015-05-16,ok
25802,71,2015-05-31,ok
15153,42,2015-05-04,ok
14074,39,2015-05-23,ok
10996,30,2015-12-30,ok
9104,25,2015-10-30,ok
260,1,2015-09-18,ok
23289,64,2015-07-22,ok
2633,8,2015-03-11,ok
30773,84,2015-12-27,ok
32857,90,2015-09-03,ok
27332,75,2015-08-04,ok
24565,68,2015-01-13,ok
26407,73,2015-01-23,ok
24611,68,2015-02-28,ok
10273,29,2015-01-08,ok
27709,76,2015-08-15,ok
36212,99,2015-10-29,ok
30161,83,2015-04-27,ok
34464,95,2015-01-21,ok
24927,69,2015-01-09,ok
32624,90,2015-01-14,ok
5417,15,2015-10-13,ok
10771,30,2015-05-20,ok
9562,27,2015-01-29,ok
11197,31,2015-07-18,ok
5762,16,2015-09-19,ok
35925,99,2015-01-15,ok
24862,68,2015-11-06,ok
20231,56,2015-03-16,ok
4103,12,2015-03-15,ok
25329,70,2015-02-14,ok
5668,16,2015-06-18,ok
12206,34,2015-04-17,ok
6216,17,2015-12-14,ok
34945,96,2015-05-16,ok
9353,26,2015-07-05,ok
19230,53,2015-06-21,ok
16678,46,2015-07-04,ok
32167,88,2015-10-17,ok
24819,68,2015-09-24,ok
3705,11,2015-02-13,ok
23305,64,2015-08-07,ok
6625,19,2015-01-25,ok
32065,88,2015-07-08,ok
27519,76,2015-02-06,ok
28764,79,2015-07-03,ok
26296,72,2015-10-06,ok
6432,18,2015-07-17,ok
19761,54,2015-12-03,ok
28289,78,2015-03-16,ok
34486,95,2015-02-12,ok
7863,22,2015-06-11,ok
10867,30,2015-08-23,ok
18371,51,2015-02-16,ok
13529,37,2015-11-27,ok
33818,93,2015-04-18,ok
32499,89,2015-09-12,ok
23366,64,2015-10-07,ok
32160,88,2015-10-10,ok
8951,25,2015-06-01,ok
23136,64,2015-02-19,comp4
22333,61,2015-12-12,ok
23080,63,2015-12-26,ok
15387,42,2015-12-24,ok
15477,43,2015-03-23,ok
22186,61,2015-07-18,ok
6173,17,2015-11-01,ok
34870,96,2015-03-02,ok
979,3,2015-09-04,ok
13093,36,2015-09-18,ok
26057,72,2015-02-09,ok
6824,19,2015-08-12,ok
26189,72,2015-06-21,ok
25137,69,2015-08-07,ok
4901,14,2015-05-17,ok
23185,64,2015-04-09,ok
6752,19,2015-06-01,ok
30239,83,2015-07-14,ok
5947,17,2015-03-22,ok
4199,12,2015-06-19,ok
15785,44,2015-01-24,ok
17786,49,2015-07-14,comp4
4808,14,2015-02-13,ok
32096,88,2015-08-08,ok
29555,81,2015-08-31,ok
4290,12,2015-09-18,ok
18632,51,2015-11-04,ok
28651,79,2015-03-12,ok
13536,37,2015-12-04,ok
25829,71,2015-06-27,ok
31600,87,2015-03-31,ok
32176,88,2015-10-26,ok
10905,30,2015-09-30,ok
36023,99,2015-04-23,ok
27636,76,2015-06-03,ok
9219,26,2015-02-21,ok
21679,60,2015-02-27,ok
35697,98,2015-06-03,ok
17549,48,2015-11-20,ok
21753,60,2015-05-12,ok
32256,89,2015-01-12,ok
17784,49,2015-07-12,ok
20678,57,2015-06-04,ok
7297,20,2015-11-27,ok
3164,9,2015-08-23,ok
33383,92,2015-02-09,ok
12967,36,2015-05-15,ok
16804,46,2015-11-07,ok
16823,46,2015-11-26,ok
18993,52,2015-10-29,ok
9210,26,2015-02-12,ok
30140,83,2015-04-06,ok
30338,83,2015-10-20,ok
3377,10,2015-03-23,ok
25300,70,2015-01-16,ok
26719,73,2015-12-01,ok
3396,10,2015-04-11,ok
31823,87,2015-11-09,ok
30416,84,2015-01-04,ok
25832,71,2015-06-30,ok
18916,52,2015-08-13,ok
8340,23,2015-09-30,ok
35370,97,2015-07-13,ok
14965,41,2015-10-29,comp1
20835,57,2015-11-08,ok
19539,54,2015-04-25,ok
14956,41,2015-10-20,ok
27003,74,2015-09-10,ok
12147,34,2015-02-17,ok
2863,8,2015-10-27,ok
6397,18,2015-06-12,ok
28827,79,2015-09-04,ok
31178,86,2015-02-03,ok
30625,84,2015-08-01,ok
30082,83,2015-02-07,ok
31584,87,2015-03-15,ok
30886,85,2015-04-18,ok
24158,66,2015-12-04,ok
17441,48,2015-08-04,ok
28597,79,2015-01-17,ok
20213,56,2015-02-26,ok
3128,9,2015-07-18,ok
20301,56,2015-05-25,ok
9213,26,2015-02-15,ok
5243,15,2015-04-22,ok
17575,48,2015-12-16,ok
13607,38,2015-02-12,ok
23999,66,2015-06-28,ok
6068,17,2015-07-20,ok
4445,13,2015-02-19,ok
27713,76,2015-08-19,ok
27854,77,2015-01-06,ok
19122,53,2015-03-05,ok
5402,15,2015-09-28,ok
32387,89,2015-05-23,comp4
31743,87,2015-08-21,ok
10985,30,2015-12-19,ok
35426,97,2015-09-07,ok
34201,94,2015-05-05,ok
9855,27,2015-11-18,ok
1259,4,2015-06-10,ok
26488,73,2015-04-14,ok
30465,84,2015-02-22,ok
11413,32,2015-02-17,ok
21755,60,2015-05-14,ok
614,2,2015-09-05,ok
5557,16,2015-02-27,ok
15644,43,2015-09-06,ok
25594,70,2015-11-06,ok
21654,60,2015-02-02,ok
7076,20,2015-04-20,ok
17175,47,2015-11-12,ok
3155,9,2015-08-14,ok
389,2,2015-01-24,ok
12437,34,2015-12-04,ok
33348,92,2015-01-05,ok
12405,34,2015-11-02,ok
24783,68,2015-08-19,ok
24901,68,2015-12-15,ok
17582,48,2015-12-23,ok
27732,76,2015-09-07,ok
6933,19,2015-11-29,ok
32538,89,2015-10-21,ok
16961,47,2015-04-12,ok
18592,51,2015-09-25,ok
36499,100,2015-08-11,ok
9005,25,2015-07-24,ok
33120,91,2015-05-23,ok
13897,38,2015-11-29,ok
35988,99,2015-03-19,comp4
17689,49,2015-04-08,ok
21578,59,2015-11-19,ok
13504,37,2015-11-02,ok
1876,6,2015-02-15,ok
23031,63,2015-11-07,ok
25302,70,2015-01-18,ok
5664,16,2015-06-14,ok
14061,39,2015-05-10,ok
34033,93,2015-11-19,ok
11480,32,2015-04-25,ok
33673,92,2015-11-25,ok
20670,57,2015-05-27,ok
27958,77,2015-04-20,ok
754,3,2015-01-22,ok
1915,6,2015-03-26,ok
10868,30,2015-08-24,ok
24466,67,2015-10-07,ok
4281,12,2015-09-09,ok
5208,15,2015-03-18,ok
30692,84,2015-10-07,ok
16850,46,2015-12-23,ok
1759,5,2015-10-22,ok
7483,21,2015-05-31,ok
5514,16,2015-01-15,ok
16609,46,2015-04-26,ok
18246,50,2015-10-15,ok
2426,7,2015-08-17,ok
15011,41,2015-12-14,ok
15070,42,2015-02-10,ok
33879,93,2015-06-18,ok
15996,44,2015-08-23,ok
30515,84,2015-04-13,ok
35926,99,2015-01-16,ok
18255,50,2015-10-24,ok
12493,35,2015-01-28,ok
909,3,2015-06-26,ok
25025,69,2015-04-17,ok
8547,24,2015-04-24,ok
29259,80,2015-11-09,comp2
11383,32,2015-01-18,ok
7093,20,2015-05-07,ok
34768,95,2015-11-21,ok
15385,42,2015-12-22,ok
6359,18,2015-05-05,ok
24825,68,2015-09-30,ok
36398,100,2015-05-02,ok
4975,14,2015-07-30,comp2
8645,24,2015-07-31,comp4
5729,16,2015-08-17,ok
9084,25,2015-10-10,ok
8552,24,2015-04-29,ok
1862,6,2015-02-01,ok
11250,31,2015-09-09,ok
9517,26,2015-12-16,ok
6136,17,2015-09-26,ok
15079,42,2015-02-19,ok
22288,61,2015-10-28,ok
19776,54,2015-12-18,ok
35347,97,2015-06-20,ok
33611,92,2015-09-24,ok
35,1,2015-02-05,ok
34963,96,2015-06-03,ok
22533,62,2015-06-29,ok
19518,54,2015-04-04,ok
20517,56,2015-12-26,ok
1297,4,2015-07-18,ok
30602,84,2015-07-09,ok
9,1,2015-01-10,ok
30893,85,2015-04-25,ok
22976,63,2015-09-13,ok
23356,64,2015-09-27,ok
8598,24,2015-06-14,ok
20383,56,2015-08-15,ok
3212,9,2015-10-10,ok
15476,43,2015-03-22,comp2
14177,39,2015-09-03,ok
1449,4,2015-12-17,ok
5460,15,2015-11-24,ok
29404,81,2015-04-02,ok
22356,62,2015-01-03,ok
29457,81,2015-05-25,ok
1578,5,2015-04-24,ok
15322,42,2015-10-20,ok
30988,85,2015-07-29,ok
15194,42,2015-06-14,ok
23738,65,2015-10-12,ok
36015,99,2015-04-15,ok
35315,97,2015-05-19,ok
28584,79,2015-01-04,ok
14927,41,2015-09-21,ok
26455,73,2015-03-12,ok
34472,95,2015-01-29,ok
4919,14,2015-06-04,ok
13429,37,2015-08-19,ok
1905,6,2015-03-16,ok
33970,93,2015-09-17,ok
9807,27,2015-10-01,ok
30726,84,2015-11-10,ok
30156,83,2015-04-22,ok
2174,6,2015-12-10,ok
9197,26,2015-01-30,ok
1705,5,2015-08-29,ok
31329,86,2015-07-04,ok
3115,9,2015-07-05,ok
31723,87,2015-08-01,ok
9296,26,2015-05-09,ok
16427,45,2015-10-27,ok
13926,38,2015-12-27,ok
12874,36,2015-02-11,ok
14296,39,2015-12-31,ok
2018,6,2015-07-07,ok
4315,12,2015-10-13,ok
9164,25,2015-12-29,ok
28052,77,2015-07-23,ok
4224,12,2015-07-14,ok
31755,87,2015-09-02,ok
26847,74,2015-04-07,ok
20984,58,2015-04-05,ok
1160,4,2015-03-03,ok
35092,96,2015-10-10,ok
14269,39,2015-12-04,ok
22246,61,2015-09-16,ok
21048,58,2015-06-08,ok
28257,78,2015-02-12,ok
6539,18,2015-11-01,ok
12899,36,2015-03-08,ok
30999,85,2015-08-09,ok
15491,43,2015-04-06,ok
30200,83,2015-06-05,ok
10261,28,2015-12-28,ok
6343,18,2015-04-19,ok
36343,100,2015-03-08,ok
27005,74,2015-09-12,ok
25736,71,2015-03-26,ok
25838,71,2015-07-06,ok
36014,99,2015-04-14,ok
8906,25,2015-04-17,ok
22154,61,2015-06-16,ok
30397,83,2015-12-18,ok
14771,41,2015-04-18,ok
23128,64,2015-02-11,ok
35112,96,2015-10-30,ok
16274,45,2015-05-27,ok
23420,64,2015-11-30,ok
739,3,2015-01-07,comp2
5813,16,2015-11-09,ok
7010,20,2015-02-13,ok
33303,91,2015-11-22,ok
27410,75,2015-10-21,ok
3299,10,2015-01-04,ok
12781,35,2015-11-11,ok
812,3,2015-03-21,ok
3245,9,2015-11-12,ok
24213,67,2015-01-27,ok
26546,73,2015-06-11,ok
20732,57,2015-07-28,ok
4466,13,2015-03-12,ok
33461,92,2015-04-27,ok
19917,55,2015-05-07,ok
18848,52,2015-06-06,ok
30366,83,2015-11-17,ok
10718,30,2015-03-28,ok
36107,99,2015-07-16,ok
9460,26,2015-10-20,ok
18040,50,2015-03-23,ok
26875,74,2015-05-05,ok
20988,58,2015-04-09,ok
21502,59,2015-09-04,ok
7098,20,2015-05-12,ok
30897,85,2015-04-29,ok
7674,21,2015-12-07,ok
8016,22,2015-11-11,ok
28766,79,2015-07-05,ok
30483,84,2015-03-12,ok
28387,78,2015-06-22,ok
17403,48,2015-06-27,ok
32605,89,2015-12-27,ok
9745,27,2015-07-31,ok
5677,16,2015-06-27,ok
27008,74,2015-09-15,ok
15188,42,2015-06-08,ok
15458,43,2015-03-04,ok
15664,43,2015-09-26,ok
3506,10,2015-07-30,ok
35432,97,2015-09-13,ok
6231,17,2015-12-29,ok
25798,71,2015-05-27,ok
27433,75,2015-11-13,ok
31871,87,2015-12-27,ok
15450,43,2015-02-24,ok
17641,49,2015-02-19,ok
25989,71,2015-12-04,ok
34000,93,2015-10-17,ok
20607,57,2015-03-25,ok
10099,28,2015-07-19,ok
16207,45,2015-03-21,ok
9261,26,2015-04-04,ok
28680,79,2015-04-10,ok
27642,76,2015-06-09,ok
19408,53,2015-12-16,ok
19331,53,2015-09-30,ok
12276,34,2015-06-26,ok
11011,31,2015-01-13,ok
22781,63,2015-03-02,ok
16152,45,2015-01-25,ok
6619,19,2015-01-19,ok
11353,31,2015-12-20,ok
26381,72,2015-12-30,ok
5906,17,2015-02-09,ok
19103,53,2015-02-14,ok
29910,82,2015-08-20,ok
881,3,2015-05-29,ok
15025,41,2015-12-28,ok
26892,74,2015-05-22,ok
18062,50,2015-04-14,ok
15512,43,2015-04-27,ok
11039,31,2015-02-10,ok
32152,88,2015-10-02,ok
31070,85,2015-10-19,ok
20653,57,2015-05-10,ok
4180,12,2015-05-31,ok
24577,68,2015-01-25,ok
21775,60,2015-06-03,ok
8147,23,2015-03-21,comp4
34362,94,2015-10-13,ok
15122,42,2015-04-03,ok
20788,57,2015-09-22,ok
29521,81,2015-07-28,ok
34620,95,2015-06-26,ok
25981,71,2015-11-26,ok
34712,95,2015-09-26,ok
28875,79,2015-10-22,ok
34839,96,2015-01-30,ok
24367,67,2015-06-30,ok
30913,85,2015-05-15,ok
31107,85,2015-11-25,ok
33667,92,2015-11-19,ok
2337,7,2015-05-20,ok
7045,20,2015-03-20,comp2
8239,23,2015-06-21,ok
16253,45,2015-05-06,ok
2254,7,2015-02-26,ok
9834,27,2015-10-28,ok
5877,17,2015-01-11,ok
33720,93,2015-01-10,ok
25255,69,2015-12-03,ok
22003,61,2015-01-16,ok
16828,46,2015-12-01,ok
35570,98,2015-01-28,ok
4859,14,2015-04-05,ok
35029,96,2015-08-08,ok
28210,77,2015-12-28,ok
9654,27,2015-05-01,ok
10478,29,2015-08-01,ok
27409,75,2015-10-20,ok
20896,58,2015-01-07,ok
5496,15,2015-12-30,ok
25577,70,2015-10-20,ok
10698,30,2015-03-08,ok
26024,72,2015-01-07,ok
27823,76,2015-12-07,ok
18054,50,2015-04-06,ok
17026,47,2015-06-16,ok
27543,76,2015-03-02,ok
25537,70,2015-09-10,ok
31135,85,2015-12-23,ok
27503,76,2015-01-21,ok
30234,83,2015-07-09,ok
28867,79,2015-10-14,ok
22131,61,2015-05-24,ok
6910,19,2015-11-06,ok
2379,7,2015-07-01,ok
10480,29,2015-08-03,ok
11780,33,2015-02-16,ok
14940,41,2015-10-04,ok
21374,59,2015-04-29,ok
34598,95,2015-06-04,comp3
21192,58,2015-10-30,ok
12519,35,2015-02-23,ok
12412,34,2015-11-09,ok
30328,83,2015-10-10,ok
2172,6,2015-12-08,ok
2628,8,2015-03-06,ok
32956,90,2015-12-11,ok
10768,30,2015-05-17,ok
5738,16,2015-08-26,ok
34610,95,2015-06-16,ok
6554,18,2015-11-16,ok
10229,28,2015-11-26,ok
34520,95,2015-03-18,ok
20953,58,2015-03-05,ok
1563,5,2015-04-09,comp1
17137,47,2015-10-05,ok
13829,38,2015-09-22,ok
21311,59,2015-02-25,ok
7670,21,2015-12-03,ok
32787,90,2015-06-26,ok
13411,37,2015-08-01,ok
29078,80,2015-05-12,ok
1373,4,2015-10-02,ok
15369,42,2015-12-06,ok
22199,61,2015-07-31,ok
33527,92,2015-07-02,ok
93,1,2015-04-04,ok
30262,83,2015-08-05,ok
31175,86,2015-01-31,ok
35549,98,2015-01-07,ok
8960,25,2015-06-09,ok
34578,95,2015-05-15,ok
12810,35,2015-12-10,ok
32042,88,2015-06-15,ok
23550,65,2015-04-08,ok
28563,78,2015-12-15,ok
5607,16,2015-04-18,ok
25318,70,2015-02-03,ok
10955,30,2015-11-19,ok
32711,90,2015-04-11,ok
16990,47,2015-05-11,ok
34891,96,2015-03-23,ok
57,1,2015-02-27,ok
985,3,2015-09-10,ok
23159,64,2015-03-14,ok
27748,76,2015-09-23,ok
33682,92,2015-12-04,ok
15510,43,2015-04-25,ok
31962,88,2015-03-27,ok
35565,98,2015-01-23,ok
34183,94,2015-04-17,ok
29734,82,2015-02-25,ok
33387,92,2015-02-13,ok
23760,65,2015-11-03,ok
19735,54,2015-11-07,ok
30701,84,2015-10-16,ok
33384,92,2015-02-10,ok
13259,37,2015-03-02,ok
35362,97,2015-07-05,ok
13900,38,2015-12-02,ok
30217,83,2015-06-22,ok
26615,73,2015-08-19,ok
10025,28,2015-05-06,ok
10321,29,2015-02-25,ok
4863,14,2015-04-09,ok
12191,34,2015-04-02,ok
35669,98,2015-05-06,ok
9607,27,2015-03-15,ok
12857,36,2015-01-25,ok
7916,22,2015-08-03,ok
26456,73,2015-03-13,ok
957,3,2015-08-13,ok
15515,43,2015-04-30,ok
8558,24,2015-05-05,ok
4941,14,2015-06-26,ok
23581,65,2015-05-09,ok
12889,36,2015-02-26,ok
1725,5,2015-09-18,ok
29031,80,2015-03-26,ok
27196,75,2015-03-21,ok
23246,64,2015-06-09,ok
7586,21,2015-09-10,ok
15180,42,2015-05-31,ok
5316,15,2015-07-04,ok
28343,78,2015-05-09,ok
23322,64,2015-08-24,ok
4355,12,2015-11-22,ok
36136,99,2015-08-14,ok
34382,94,2015-11-02,ok
22728,63,2015-01-09,ok
26671,73,2015-10-14,ok
28154,77,2015-11-02,ok
20080,55,2015-10-17,ok
30278,83,2015-08-21,ok
22136,61,2015-05-29,ok
31578,87,2015-03-09,ok
3012,9,2015-03-24,ok
18400,51,2015-03-17,ok
33990,93,2015-10-07,ok
25152,69,2015-08-22,ok
25051,69,2015-05-13,ok
12858,36,2015-01-26,ok
16809,46,2015-11-12,ok
18330,51,2015-01-06,ok
834,3,2015-04-12,ok
19930,55,2015-05-20,ok
6081,17,2015-08-02,ok
19929,55,2015-05-19,ok
31923,88,2015-02-16,ok
11873,33,2015-05-20,ok
28041,77,2015-07-12,ok
15584,43,2015-07-08,ok
16616,46,2015-05-03,ok
2209,7,2015-01-13,ok
23174,64,2015-03-29,ok
32676,90,2015-03-07,ok
31534,87,2015-01-24,ok
35280,97,2015-04-14,ok
29601,81,2015-10-16,ok
30907,85,2015-05-09,ok
16714,46,2015-08-09,ok
13780,38,2015-08-04,ok
28476,78,2015-09-19,ok
678,2,2015-11-08,ok
12394,34,2015-10-22,ok
34859,96,2015-02-19,ok
5450,15,2015-11-14,ok
33126,91,2015-05-29,ok
23503,65,2015-02-20,ok
8502,24,2015-03-10,ok
33123,91,2015-05-26,ok
9264,26,2015-04-07,ok
22190,61,2015-07-22,ok
25800,71,2015-05-29,ok
11813,33,2015-03-21,ok
4491,13,2015-04-06,ok
30453,84,2015-02-10,ok
27692,76,2015-07-29,ok
36423,100,2015-05-27,ok
28537,78,2015-11-19,ok
20741,57,2015-08-06,ok
35339,97,2015-06-12,ok
16303,45,2015-06-25,ok
15396,43,2015-01-01,ok
15561,43,2015-06-15,ok
4623,13,2015-08-15,ok
12720,35,2015-09-12,ok
8440,24,2015-01-07,ok
16465,45,2015-12-04,ok
24833,68,2015-10-08,ok
24599,68,2015-02-16,ok
894,3,2015-06-11,ok
27577,76,2015-04-05,ok
33181,91,2015-07-23,ok
6302,18,2015-03-09,ok
8742,24,2015-11-05,ok
2712,8,2015-05-29,ok
32570,89,2015-11-22,ok
33758,93,2015-02-17,ok
28436,78,2015-08-10,ok
33495,92,2015-05-31,ok
15673,43,2015-10-05,ok
28374,78,2015-06-09,ok
26907,74,2015-06-06,ok
18630,51,2015-11-02,ok
15823,44,2015-03-03,ok
20989,58,2015-04-10,ok
27649,76,2015-06-16,ok
4876,14,2015-04-22,ok
3485,10,2015-07-09,ok
16752,46,2015-09-16,ok
17326,48,2015-04-11,ok
5247,15,2015-04-26,ok
26420,73,2015-02-05,ok
22470,62,2015-04-27,ok
29053,80,2015-04-17,ok
19381,53,2015-11-19,ok
23708,65,2015-09-12,ok
1728,5,2015-09-21,ok
15156,42,2015-05-07,ok
3510,10,2015-08-03,ok
7703,22,2015-01-04,ok
17714,49,2015-05-03,ok
2938,9,2015-01-09,ok
18382,51,2015-02-27,ok
15875,44,2015-04-24,ok
10318,29,2015-02-22,ok
28568,78,2015-12-20,ok
35366,97,2015-07-09,ok
7158,20,2015-07-11,ok
8170,23,2015-04-13,ok
12952,36,2015-04-30,ok
2421,7,2015-08-12,ok
31714,87,2015-07-23,ok
16836,46,2015-12-09,ok
21113,58,2015-08-12,ok
18081,50,2015-05-03,ok
18927,52,2015-08-24,ok
28130,77,2015-10-09,ok
32186,88,2015-11-05,ok
22413,62,2015-03-01,ok
34204,94,2015-05-08,comp3
21153,58,2015-09-21,ok
34332,94,2015-09-13,ok
26754,74,2015-01-04,ok
13982,39,2015-02-20,ok
13020,36,2015-07-07,ok
18429,51,2015-04-15,ok
27138,75,2015-01-22,ok
31170,86,2015-01-26,ok
1833,6,2015-01-03,ok
7757,22,2015-02-27,ok
3038,9,2015-04-19,ok
18293,50,2015-12-01,ok
8724,24,2015-10-18,ok
11368,32,2015-01-03,ok
30216,83,2015-06-21,ok
30313,83,2015-09-25,ok
23204,64,2015-04-28,ok
12410,34,2015-11-07,ok
12547,35,2015-03-23,ok
24496,67,2015-11-06,ok
324,1,2015-11-21,ok
8331,23,2015-09-21,ok
22914,63,2015-07-13,ok
13304,37,2015-04-16,ok
